name,npdId,year,month,day,flare,flareUom,flareMass,flareMassUom,coldVentCO2,coldVentCO2Uom,coldVentGas,coldVentGasUom,coldVentGasMass,coldVentGassMassUom,fuelDiesel,fuelDieselUom,fuelGas,fuelGasUom,fuelGasMass,fuelGasMassUom
Thunderball,279841,2003,12,22,58770.81576,Sm3, ,t,,Sm3,,Sm3, ,t,52070.01466,L,24379.23575,Sm3, ,t
Thunderball,279841,2003,12,23,58894.39511,Sm3, ,t,,Sm3,,Sm3, ,t,42498.92518,L,18964.72016,Sm3, ,t
Thunderball,279841,2003,12,24,62368.39592,Sm3, ,t,,Sm3,,Sm3, ,t,39347.79264,L,18593.87273,Sm3, ,t
Thunderball,279841,2003,12,25,87678.61688,Sm3, ,t,,Sm3,,Sm3, ,t,66651.5231,L,25598.71012,Sm3, ,t
Thunderball,279841,2003,12,26,84277.89362,Sm3, ,t,,Sm3,,Sm3, ,t,53427.52934,L,22454.4458,Sm3, ,t
Thunderball,279841,2003,12,27,68794.54126,Sm3, ,t,,Sm3,,Sm3, ,t,49365.50791,L,20181.56649,Sm3, ,t
Thunderball,279841,2003,12,28,67539.79158,Sm3, ,t,,Sm3,,Sm3, ,t,39260.58743,L,20312.42312,Sm3, ,t
Thunderball,279841,2003,12,29,62064.4801,Sm3, ,t,,Sm3,,Sm3, ,t,40053.63393,L,17078.72774,Sm3, ,t
Thunderball,279841,2003,12,30,69985.31882,Sm3, ,t,,Sm3,,Sm3, ,t,63974.12271,L,20742.12633,Sm3, ,t
Thunderball,279841,2003,12,31,65857.71275,Sm3, ,t,,Sm3,,Sm3, ,t,40384.36219,L,18459.625,Sm3, ,t
Thunderball,279841,2004,1,1,29685.40882,Sm3, ,t,,Sm3,,Sm3, ,t,61200.98943,L,51260.88627,Sm3, ,t
Thunderball,279841,2004,1,2,34644.64523,Sm3, ,t,,Sm3,,Sm3, ,t,65144.73687,L,46042.40597,Sm3, ,t
Thunderball,279841,2004,1,3,32830.41111,Sm3, ,t,,Sm3,,Sm3, ,t,47692.24371,L,56730.16705,Sm3, ,t
Thunderball,279841,2004,1,4,34166.70269,Sm3, ,t,,Sm3,,Sm3, ,t,44075.03869,L,37403.95727,Sm3, ,t
Thunderball,279841,2004,1,5,35328.34401,Sm3, ,t,,Sm3,,Sm3, ,t,40301.36075,L,51989.09728,Sm3, ,t
Thunderball,279841,2004,1,6,29691.23016,Sm3, ,t,,Sm3,,Sm3, ,t,67623.98766,L,48155.3091,Sm3, ,t
Thunderball,279841,2004,1,7,26692.01796,Sm3, ,t,,Sm3,,Sm3, ,t,63508.6017,L,43634.67547,Sm3, ,t
Thunderball,279841,2004,1,8,28079.12855,Sm3, ,t,,Sm3,,Sm3, ,t,41705.81735,L,49036.26774,Sm3, ,t
Thunderball,279841,2004,1,9,27240.8804,Sm3, ,t,,Sm3,,Sm3, ,t,61932.42523,L,34320.62391,Sm3, ,t
Thunderball,279841,2004,1,10,25019.08793,Sm3, ,t,,Sm3,,Sm3, ,t,65656.06666,L,61064.61811,Sm3, ,t
Thunderball,279841,2004,1,11,32794.06776,Sm3, ,t,,Sm3,,Sm3, ,t,66919.19546,L,37003.11618,Sm3, ,t
Thunderball,279841,2004,1,12,22500.40647,Sm3, ,t,,Sm3,,Sm3, ,t,57245.34189,L,49577.28396,Sm3, ,t
Thunderball,279841,2004,1,13,20294.14778,Sm3, ,t,,Sm3,,Sm3, ,t,53481.00682,L,58271.38949,Sm3, ,t
Thunderball,279841,2004,1,14,21430.28142,Sm3, ,t,,Sm3,,Sm3, ,t,46867.36615,L,51100.6653,Sm3, ,t
Thunderball,279841,2004,1,15,34117.79029,Sm3, ,t,,Sm3,,Sm3, ,t,65299.59187,L,46200.01827,Sm3, ,t
Thunderball,279841,2004,1,16,31477.01004,Sm3, ,t,,Sm3,,Sm3, ,t,37343.46127,L,35992.44605,Sm3, ,t
Thunderball,279841,2004,1,17,26974.22882,Sm3, ,t,,Sm3,,Sm3, ,t,65098.9055,L,40614.15212,Sm3, ,t
Thunderball,279841,2004,1,18,27156.78819,Sm3, ,t,,Sm3,,Sm3, ,t,38095.41903,L,47773.41476,Sm3, ,t
Thunderball,279841,2004,1,19,28124.36266,Sm3, ,t,,Sm3,,Sm3, ,t,45013.31724,L,39414.13689,Sm3, ,t
Thunderball,279841,2004,1,20,36080.16135,Sm3, ,t,,Sm3,,Sm3, ,t,60180.39032,L,47593.40539,Sm3, ,t
Thunderball,279841,2004,1,21,23962.64152,Sm3, ,t,,Sm3,,Sm3, ,t,62795.88887,L,40068.74678,Sm3, ,t
Thunderball,279841,2004,1,22,26613.44508,Sm3, ,t,,Sm3,,Sm3, ,t,43952.70495,L,56287.58392,Sm3, ,t
Thunderball,279841,2004,1,23,21224.30256,Sm3, ,t,,Sm3,,Sm3, ,t,64717.90206,L,61392.92695,Sm3, ,t
Thunderball,279841,2004,1,24,21432.68949,Sm3, ,t,,Sm3,,Sm3, ,t,50203.61704,L,46408.938,Sm3, ,t
Thunderball,279841,2004,1,25,31442.18266,Sm3, ,t,,Sm3,,Sm3, ,t,53620.98328,L,60614.99234,Sm3, ,t
Thunderball,279841,2004,1,26,20227.44052,Sm3, ,t,,Sm3,,Sm3, ,t,50109.85121,L,37698.78822,Sm3, ,t
Thunderball,279841,2004,1,27,22967.18735,Sm3, ,t,,Sm3,,Sm3, ,t,40179.604,L,51079.38996,Sm3, ,t
Thunderball,279841,2004,1,28,22576.97386,Sm3, ,t,,Sm3,,Sm3, ,t,47181.27663,L,39713.49378,Sm3, ,t
Thunderball,279841,2004,1,29,27056.3983,Sm3, ,t,,Sm3,,Sm3, ,t,47244.78784,L,57755.58587,Sm3, ,t
Thunderball,279841,2004,1,30,32537.07027,Sm3, ,t,,Sm3,,Sm3, ,t,43180.7208,L,53458.53871,Sm3, ,t
Thunderball,279841,2004,1,31,23415.56676,Sm3, ,t,,Sm3,,Sm3, ,t,52427.39972,L,37804.97889,Sm3, ,t
Thunderball,279841,2004,2,1,18528.74625,Sm3, ,t,,Sm3,,Sm3, ,t,21610.40077,L,74055.82391,Sm3, ,t
Thunderball,279841,2004,2,2,30102.83244,Sm3, ,t,,Sm3,,Sm3, ,t,24744.76308,L,66390.9563,Sm3, ,t
Thunderball,279841,2004,2,3,26155.44634,Sm3, ,t,,Sm3,,Sm3, ,t,24928.06383,L,50583.06059,Sm3, ,t
Thunderball,279841,2004,2,4,28319.19689,Sm3, ,t,,Sm3,,Sm3, ,t,23304.52386,L,87369.59673,Sm3, ,t
Thunderball,279841,2004,2,5,21709.45973,Sm3, ,t,,Sm3,,Sm3, ,t,32912.42467,L,60814.31471,Sm3, ,t
Thunderball,279841,2004,2,6,25178.54424,Sm3, ,t,,Sm3,,Sm3, ,t,32791.13313,L,67326.59457,Sm3, ,t
Thunderball,279841,2004,2,7,18194.05204,Sm3, ,t,,Sm3,,Sm3, ,t,20192.16664,L,54741.48905,Sm3, ,t
Thunderball,279841,2004,2,8,27949.29802,Sm3, ,t,,Sm3,,Sm3, ,t,20793.19898,L,71466.012,Sm3, ,t
Thunderball,279841,2004,2,9,26399.03243,Sm3, ,t,,Sm3,,Sm3, ,t,19891.03972,L,53137.10827,Sm3, ,t
Thunderball,279841,2004,2,10,30243.97682,Sm3, ,t,,Sm3,,Sm3, ,t,31590.88846,L,83151.43943,Sm3, ,t
Thunderball,279841,2004,2,11,17853.14089,Sm3, ,t,,Sm3,,Sm3, ,t,25605.57453,L,63854.20894,Sm3, ,t
Thunderball,279841,2004,2,12,19728.33327,Sm3, ,t,,Sm3,,Sm3, ,t,25454.58976,L,51059.15007,Sm3, ,t
Thunderball,279841,2004,2,13,31413.8312,Sm3, ,t,,Sm3,,Sm3, ,t,19927.30012,L,80641.54511,Sm3, ,t
Thunderball,279841,2004,2,14,27099.35155,Sm3, ,t,,Sm3,,Sm3, ,t,31436.38119,L,80409.80265,Sm3, ,t
Thunderball,279841,2004,2,15,27368.04957,Sm3, ,t,,Sm3,,Sm3, ,t,32956.39493,L,79080.83836,Sm3, ,t
Thunderball,279841,2004,2,16,19093.04258,Sm3, ,t,,Sm3,,Sm3, ,t,32690.8765,L,85877.18375,Sm3, ,t
Thunderball,279841,2004,2,17,17533.75556,Sm3, ,t,,Sm3,,Sm3, ,t,27720.72311,L,53904.39999,Sm3, ,t
Thunderball,279841,2004,2,18,25829.31009,Sm3, ,t,,Sm3,,Sm3, ,t,35071.37128,L,68493.40546,Sm3, ,t
Thunderball,279841,2004,2,19,19294.89532,Sm3, ,t,,Sm3,,Sm3, ,t,21451.44888,L,56251.65839,Sm3, ,t
Thunderball,279841,2004,2,20,18134.28307,Sm3, ,t,,Sm3,,Sm3, ,t,20254.19344,L,73838.10196,Sm3, ,t
Thunderball,279841,2004,2,21,31252.6249,Sm3, ,t,,Sm3,,Sm3, ,t,19521.78767,L,73391.79417,Sm3, ,t
Thunderball,279841,2004,2,22,24604.6583,Sm3, ,t,,Sm3,,Sm3, ,t,35702.21514,L,55466.06882,Sm3, ,t
Thunderball,279841,2004,2,23,28623.61646,Sm3, ,t,,Sm3,,Sm3, ,t,35409.57849,L,56411.03419,Sm3, ,t
Thunderball,279841,2004,2,24,23707.91567,Sm3, ,t,,Sm3,,Sm3, ,t,23886.93265,L,49523.84719,Sm3, ,t
Thunderball,279841,2004,2,25,20008.24883,Sm3, ,t,,Sm3,,Sm3, ,t,22737.8582,L,64684.0504,Sm3, ,t
Thunderball,279841,2004,2,26,31776.44513,Sm3, ,t,,Sm3,,Sm3, ,t,30239.71989,L,84417.5217,Sm3, ,t
Thunderball,279841,2004,2,27,31675.04749,Sm3, ,t,,Sm3,,Sm3, ,t,31546.45131,L,83547.5417,Sm3, ,t
Thunderball,279841,2004,2,28,31160.39659,Sm3, ,t,,Sm3,,Sm3, ,t,34558.89409,L,68435.12997,Sm3, ,t
Thunderball,279841,2004,2,29,27505.46833,Sm3, ,t,,Sm3,,Sm3, ,t,33069.10567,L,54765.32161,Sm3, ,t
Thunderball,279841,2004,3,1,29354.09662,Sm3, ,t,,Sm3,,Sm3, ,t,19337.77744,L,55755.56076,Sm3, ,t
Thunderball,279841,2004,3,2,25057.59503,Sm3, ,t,,Sm3,,Sm3, ,t,31112.48468,L,49358.68274,Sm3, ,t
Thunderball,279841,2004,3,3,18241.73609,Sm3, ,t,,Sm3,,Sm3, ,t,18037.87782,L,67909.21461,Sm3, ,t
Thunderball,279841,2004,3,4,23670.02971,Sm3, ,t,,Sm3,,Sm3, ,t,19913.50916,L,82652.09829,Sm3, ,t
Thunderball,279841,2004,3,5,17947.36967,Sm3, ,t,,Sm3,,Sm3, ,t,23341.98743,L,48042.47124,Sm3, ,t
Thunderball,279841,2004,3,6,24738.90141,Sm3, ,t,,Sm3,,Sm3, ,t,19924.66895,L,71079.07915,Sm3, ,t
Thunderball,279841,2004,3,7,23669.29527,Sm3, ,t,,Sm3,,Sm3, ,t,28923.78296,L,84506.96056,Sm3, ,t
Thunderball,279841,2004,3,8,25168.94225,Sm3, ,t,,Sm3,,Sm3, ,t,20694.92275,L,86199.37509,Sm3, ,t
Thunderball,279841,2004,3,9,19425.94772,Sm3, ,t,,Sm3,,Sm3, ,t,18051.02147,L,59848.32,Sm3, ,t
Thunderball,279841,2004,3,10,26869.71114,Sm3, ,t,,Sm3,,Sm3, ,t,31631.41253,L,80181.70026,Sm3, ,t
Thunderball,279841,2004,3,11,27914.06239,Sm3, ,t,,Sm3,,Sm3, ,t,27829.03624,L,81164.92131,Sm3, ,t
Thunderball,279841,2004,3,12,20909.70473,Sm3, ,t,,Sm3,,Sm3, ,t,27285.49468,L,57656.29356,Sm3, ,t
Thunderball,279841,2004,3,13,24472.70575,Sm3, ,t,,Sm3,,Sm3, ,t,19218.8856,L,66034.31544,Sm3, ,t
Thunderball,279841,2004,3,14,18040.92756,Sm3, ,t,,Sm3,,Sm3, ,t,18618.30367,L,70265.5606,Sm3, ,t
Thunderball,279841,2004,3,15,18811.98001,Sm3, ,t,,Sm3,,Sm3, ,t,22954.2103,L,78599.04418,Sm3, ,t
Thunderball,279841,2004,3,16,19177.52833,Sm3, ,t,,Sm3,,Sm3, ,t,19232.36206,L,63570.4666,Sm3, ,t
Thunderball,279841,2004,3,17,27390.36217,Sm3, ,t,,Sm3,,Sm3, ,t,25240.72991,L,71812.58062,Sm3, ,t
Thunderball,279841,2004,3,18,27939.575,Sm3, ,t,,Sm3,,Sm3, ,t,24027.42873,L,58749.88799,Sm3, ,t
Thunderball,279841,2004,3,19,25622.87828,Sm3, ,t,,Sm3,,Sm3, ,t,28531.44366,L,87771.15154,Sm3, ,t
Thunderball,279841,2004,3,20,28616.03675,Sm3, ,t,,Sm3,,Sm3, ,t,28372.88554,L,67076.96085,Sm3, ,t
Thunderball,279841,2004,3,21,17649.69363,Sm3, ,t,,Sm3,,Sm3, ,t,31099.79384,L,74064.90213,Sm3, ,t
Thunderball,279841,2004,3,22,24190.5028,Sm3, ,t,,Sm3,,Sm3, ,t,30465.71571,L,84736.2498,Sm3, ,t
Thunderball,279841,2004,3,23,20639.2795,Sm3, ,t,,Sm3,,Sm3, ,t,31264.12469,L,49915.48448,Sm3, ,t
Thunderball,279841,2004,3,24,28482.94893,Sm3, ,t,,Sm3,,Sm3, ,t,22909.14886,L,48625.55477,Sm3, ,t
Thunderball,279841,2004,3,25,20629.52726,Sm3, ,t,,Sm3,,Sm3, ,t,22145.69815,L,57423.71681,Sm3, ,t
Thunderball,279841,2004,3,26,26186.10876,Sm3, ,t,,Sm3,,Sm3, ,t,26175.37182,L,66787.0834,Sm3, ,t
Thunderball,279841,2004,3,27,24115.09166,Sm3, ,t,,Sm3,,Sm3, ,t,21903.16773,L,53575.2074,Sm3, ,t
Thunderball,279841,2004,3,28,26260.64007,Sm3, ,t,,Sm3,,Sm3, ,t,21625.75989,L,72313.11365,Sm3, ,t
Thunderball,279841,2004,3,29,23481.08416,Sm3, ,t,,Sm3,,Sm3, ,t,25114.24623,L,69320.28224,Sm3, ,t
Thunderball,279841,2004,3,30,16827.42666,Sm3, ,t,,Sm3,,Sm3, ,t,20192.40514,L,74857.26613,Sm3, ,t
Thunderball,279841,2004,3,31,28822.31069,Sm3, ,t,,Sm3,,Sm3, ,t,24824.34239,L,71982.49379,Sm3, ,t
Thunderball,279841,2004,4,1,6337.362331,Sm3, ,t,,Sm3,,Sm3, ,t,13028.81269,L,70368.23056,Sm3, ,t
Thunderball,279841,2004,4,2,6607.890078,Sm3, ,t,,Sm3,,Sm3, ,t,14642.52932,L,83741.89108,Sm3, ,t
Thunderball,279841,2004,4,3,10750.92452,Sm3, ,t,,Sm3,,Sm3, ,t,13685.40464,L,51420.90802,Sm3, ,t
Thunderball,279841,2004,4,4,8434.689357,Sm3, ,t,,Sm3,,Sm3, ,t,18849.20464,L,81918.09833,Sm3, ,t
Thunderball,279841,2004,4,5,6601.11849,Sm3, ,t,,Sm3,,Sm3, ,t,17571.61145,L,77953.35803,Sm3, ,t
Thunderball,279841,2004,4,6,8255.533555,Sm3, ,t,,Sm3,,Sm3, ,t,12347.15289,L,64547.72554,Sm3, ,t
Thunderball,279841,2004,4,7,7213.349243,Sm3, ,t,,Sm3,,Sm3, ,t,18486.77352,L,52118.45157,Sm3, ,t
Thunderball,279841,2004,4,8,9030.371008,Sm3, ,t,,Sm3,,Sm3, ,t,12906.47963,L,56763.86857,Sm3, ,t
Thunderball,279841,2004,4,9,6567.438926,Sm3, ,t,,Sm3,,Sm3, ,t,16314.82395,L,79694.59351,Sm3, ,t
Thunderball,279841,2004,4,10,9731.821738,Sm3, ,t,,Sm3,,Sm3, ,t,18289.6374,L,58007.75304,Sm3, ,t
Thunderball,279841,2004,4,11,9030.207014,Sm3, ,t,,Sm3,,Sm3, ,t,21161.25693,L,71340.68663,Sm3, ,t
Thunderball,279841,2004,4,12,7479.839397,Sm3, ,t,,Sm3,,Sm3, ,t,18688.32082,L,74529.08943,Sm3, ,t
Thunderball,279841,2004,4,13,10535.55726,Sm3, ,t,,Sm3,,Sm3, ,t,12457.36278,L,48707.39674,Sm3, ,t
Thunderball,279841,2004,4,14,7307.650914,Sm3, ,t,,Sm3,,Sm3, ,t,20153.67304,L,84045.36507,Sm3, ,t
Thunderball,279841,2004,4,15,6225.893446,Sm3, ,t,,Sm3,,Sm3, ,t,19863.20456,L,63402.33572,Sm3, ,t
Thunderball,279841,2004,4,16,8904.222549,Sm3, ,t,,Sm3,,Sm3, ,t,22100.42228,L,50791.17427,Sm3, ,t
Thunderball,279841,2004,4,17,7768.142839,Sm3, ,t,,Sm3,,Sm3, ,t,14431.82935,L,48401.6351,Sm3, ,t
Thunderball,279841,2004,4,18,6011.255307,Sm3, ,t,,Sm3,,Sm3, ,t,15021.64181,L,80506.10599,Sm3, ,t
Thunderball,279841,2004,4,19,10602.3108,Sm3, ,t,,Sm3,,Sm3, ,t,16395.66645,L,58160.33596,Sm3, ,t
Thunderball,279841,2004,4,20,9859.640373,Sm3, ,t,,Sm3,,Sm3, ,t,20567.21309,L,48988.29021,Sm3, ,t
Thunderball,279841,2004,4,21,8391.532172,Sm3, ,t,,Sm3,,Sm3, ,t,21618.7688,L,59673.91857,Sm3, ,t
Thunderball,279841,2004,4,22,9268.460618,Sm3, ,t,,Sm3,,Sm3, ,t,19434.67056,L,71014.60188,Sm3, ,t
Thunderball,279841,2004,4,23,6387.686789,Sm3, ,t,,Sm3,,Sm3, ,t,12788.57974,L,57430.8795,Sm3, ,t
Thunderball,279841,2004,4,24,10401.45779,Sm3, ,t,,Sm3,,Sm3, ,t,16611.7271,L,56614.83336,Sm3, ,t
Thunderball,279841,2004,4,25,7690.138356,Sm3, ,t,,Sm3,,Sm3, ,t,15354.13436,L,57489.50675,Sm3, ,t
Thunderball,279841,2004,4,26,5846.27795,Sm3, ,t,,Sm3,,Sm3, ,t,15586.44322,L,50950.79213,Sm3, ,t
Thunderball,279841,2004,4,27,7964.595787,Sm3, ,t,,Sm3,,Sm3, ,t,12645.27148,L,75598.49935,Sm3, ,t
Thunderball,279841,2004,4,28,8388.452346,Sm3, ,t,,Sm3,,Sm3, ,t,14569.17884,L,54875.93125,Sm3, ,t
Thunderball,279841,2004,4,29,10769.49617,Sm3, ,t,,Sm3,,Sm3, ,t,17444.84934,L,63350.25937,Sm3, ,t
Thunderball,279841,2004,4,30,9414.682871,Sm3, ,t,,Sm3,,Sm3, ,t,16983.35533,L,85523.48446,Sm3, ,t
Thunderball,279841,2004,5,1,38843.9041,Sm3, ,t,,Sm3,,Sm3, ,t,13556.65498,L,47335.88768,Sm3, ,t
Thunderball,279841,2004,5,2,32935.98828,Sm3, ,t,,Sm3,,Sm3, ,t,19005.88932,L,64976.018,Sm3, ,t
Thunderball,279841,2004,5,3,32000.26995,Sm3, ,t,,Sm3,,Sm3, ,t,13779.73884,L,68863.19507,Sm3, ,t
Thunderball,279841,2004,5,4,35412.01935,Sm3, ,t,,Sm3,,Sm3, ,t,15354.95079,L,77512.69752,Sm3, ,t
Thunderball,279841,2004,5,5,31643.61596,Sm3, ,t,,Sm3,,Sm3, ,t,11538.67156,L,78077.09439,Sm3, ,t
Thunderball,279841,2004,5,6,41597.56572,Sm3, ,t,,Sm3,,Sm3, ,t,16957.29014,L,60232.08238,Sm3, ,t
Thunderball,279841,2004,5,7,34975.07302,Sm3, ,t,,Sm3,,Sm3, ,t,19704.72825,L,50589.18584,Sm3, ,t
Thunderball,279841,2004,5,8,23673.07425,Sm3, ,t,,Sm3,,Sm3, ,t,16681.16242,L,67636.45108,Sm3, ,t
Thunderball,279841,2004,5,9,28853.72301,Sm3, ,t,,Sm3,,Sm3, ,t,16914.83071,L,61775.61618,Sm3, ,t
Thunderball,279841,2004,5,10,22682.25306,Sm3, ,t,,Sm3,,Sm3, ,t,13534.72703,L,45804.31692,Sm3, ,t
Thunderball,279841,2004,5,11,23427.23258,Sm3, ,t,,Sm3,,Sm3, ,t,12019.93419,L,51742.9093,Sm3, ,t
Thunderball,279841,2004,5,12,30577.22114,Sm3, ,t,,Sm3,,Sm3, ,t,17405.50406,L,53254.61462,Sm3, ,t
Thunderball,279841,2004,5,13,31686.97088,Sm3, ,t,,Sm3,,Sm3, ,t,20197.27081,L,80943.15481,Sm3, ,t
Thunderball,279841,2004,5,14,26473.04409,Sm3, ,t,,Sm3,,Sm3, ,t,19382.09425,L,63794.58545,Sm3, ,t
Thunderball,279841,2004,5,15,28067.11457,Sm3, ,t,,Sm3,,Sm3, ,t,18094.38705,L,63475.18031,Sm3, ,t
Thunderball,279841,2004,5,16,34876.08822,Sm3, ,t,,Sm3,,Sm3, ,t,19948.04412,L,69773.55442,Sm3, ,t
Thunderball,279841,2004,5,17,29242.1988,Sm3, ,t,,Sm3,,Sm3, ,t,12701.40593,L,47743.00503,Sm3, ,t
Thunderball,279841,2004,5,18,27929.9787,Sm3, ,t,,Sm3,,Sm3, ,t,13849.84765,L,48106.75102,Sm3, ,t
Thunderball,279841,2004,5,19,38901.46163,Sm3, ,t,,Sm3,,Sm3, ,t,16777.61462,L,64146.17213,Sm3, ,t
Thunderball,279841,2004,5,20,33405.4706,Sm3, ,t,,Sm3,,Sm3, ,t,13474.96975,L,80870.49811,Sm3, ,t
Thunderball,279841,2004,5,21,32337.85564,Sm3, ,t,,Sm3,,Sm3, ,t,18381.05037,L,54662.30984,Sm3, ,t
Thunderball,279841,2004,5,22,25748.32997,Sm3, ,t,,Sm3,,Sm3, ,t,11839.25771,L,66731.22218,Sm3, ,t
Thunderball,279841,2004,5,23,24426.68375,Sm3, ,t,,Sm3,,Sm3, ,t,18887.1782,L,55518.07189,Sm3, ,t
Thunderball,279841,2004,5,24,28734.1664,Sm3, ,t,,Sm3,,Sm3, ,t,19573.6512,L,47389.30673,Sm3, ,t
Thunderball,279841,2004,5,25,24943.05718,Sm3, ,t,,Sm3,,Sm3, ,t,11980.47956,L,81766.49583,Sm3, ,t
Thunderball,279841,2004,5,26,28411.08173,Sm3, ,t,,Sm3,,Sm3, ,t,19614.31184,L,59554.49614,Sm3, ,t
Thunderball,279841,2004,5,27,33687.05402,Sm3, ,t,,Sm3,,Sm3, ,t,16745.69494,L,47678.53123,Sm3, ,t
Thunderball,279841,2004,5,28,37820.98202,Sm3, ,t,,Sm3,,Sm3, ,t,16031.68857,L,48125.417,Sm3, ,t
Thunderball,279841,2004,5,29,30961.58359,Sm3, ,t,,Sm3,,Sm3, ,t,15687.38985,L,64020.96627,Sm3, ,t
Thunderball,279841,2004,5,30,23739.7498,Sm3, ,t,,Sm3,,Sm3, ,t,17417.38272,L,73048.37704,Sm3, ,t
Thunderball,279841,2004,5,31,29172.18799,Sm3, ,t,,Sm3,,Sm3, ,t,12462.19857,L,55907.83559,Sm3, ,t
Thunderball,279841,2004,6,1,20683.882,Sm3, ,t,,Sm3,,Sm3, ,t,17225.04333,L,66427.7362,Sm3, ,t
Thunderball,279841,2004,6,2,29043.92244,Sm3, ,t,,Sm3,,Sm3, ,t,17922.04138,L,61633.59071,Sm3, ,t
Thunderball,279841,2004,6,3,34313.2848,Sm3, ,t,,Sm3,,Sm3, ,t,18151.4478,L,68228.81689,Sm3, ,t
Thunderball,279841,2004,6,4,34189.42605,Sm3, ,t,,Sm3,,Sm3, ,t,19998.69289,L,48600.91138,Sm3, ,t
Thunderball,279841,2004,6,5,31593.68726,Sm3, ,t,,Sm3,,Sm3, ,t,16793.31004,L,42796.87817,Sm3, ,t
Thunderball,279841,2004,6,6,34307.1598,Sm3, ,t,,Sm3,,Sm3, ,t,15899.50229,L,46703.84329,Sm3, ,t
Thunderball,279841,2004,6,7,32472.46705,Sm3, ,t,,Sm3,,Sm3, ,t,12333.38161,L,63254.52991,Sm3, ,t
Thunderball,279841,2004,6,8,25806.26023,Sm3, ,t,,Sm3,,Sm3, ,t,13842.56231,L,59316.59664,Sm3, ,t
Thunderball,279841,2004,6,9,26296.8219,Sm3, ,t,,Sm3,,Sm3, ,t,17419.91306,L,50189.28276,Sm3, ,t
Thunderball,279841,2004,6,10,24077.30383,Sm3, ,t,,Sm3,,Sm3, ,t,13894.9884,L,47655.69748,Sm3, ,t
Thunderball,279841,2004,6,11,20462.97639,Sm3, ,t,,Sm3,,Sm3, ,t,13772.74696,L,44008.83135,Sm3, ,t
Thunderball,279841,2004,6,12,26975.34514,Sm3, ,t,,Sm3,,Sm3, ,t,13216.64939,L,54044.65625,Sm3, ,t
Thunderball,279841,2004,6,13,35675.14411,Sm3, ,t,,Sm3,,Sm3, ,t,15136.43141,L,66938.86755,Sm3, ,t
Thunderball,279841,2004,6,14,34833.65624,Sm3, ,t,,Sm3,,Sm3, ,t,14623.85605,L,37337.01389,Sm3, ,t
Thunderball,279841,2004,6,15,24237.05528,Sm3, ,t,,Sm3,,Sm3, ,t,17295.76115,L,38327.47489,Sm3, ,t
Thunderball,279841,2004,6,16,28648.99939,Sm3, ,t,,Sm3,,Sm3, ,t,18340.63595,L,54102.22707,Sm3, ,t
Thunderball,279841,2004,6,17,35160.13636,Sm3, ,t,,Sm3,,Sm3, ,t,12776.19518,L,41341.78216,Sm3, ,t
Thunderball,279841,2004,6,18,28075.27676,Sm3, ,t,,Sm3,,Sm3, ,t,22039.14166,L,51200.48236,Sm3, ,t
Thunderball,279841,2004,6,19,28811.54407,Sm3, ,t,,Sm3,,Sm3, ,t,16189.26361,L,50997.17536,Sm3, ,t
Thunderball,279841,2004,6,20,27671.65737,Sm3, ,t,,Sm3,,Sm3, ,t,19900.63226,L,43741.86013,Sm3, ,t
Thunderball,279841,2004,6,21,35880.71992,Sm3, ,t,,Sm3,,Sm3, ,t,16383.87479,L,51492.48509,Sm3, ,t
Thunderball,279841,2004,6,22,24267.45829,Sm3, ,t,,Sm3,,Sm3, ,t,12764.93127,L,61989.01931,Sm3, ,t
Thunderball,279841,2004,6,23,29703.00189,Sm3, ,t,,Sm3,,Sm3, ,t,16517.85669,L,56883.17243,Sm3, ,t
Thunderball,279841,2004,6,24,25369.61441,Sm3, ,t,,Sm3,,Sm3, ,t,17713.15084,L,55129.53784,Sm3, ,t
Thunderball,279841,2004,6,25,35644.8822,Sm3, ,t,,Sm3,,Sm3, ,t,14979.10826,L,50136.4572,Sm3, ,t
Thunderball,279841,2004,6,26,26885.38144,Sm3, ,t,,Sm3,,Sm3, ,t,21415.36367,L,58358.07642,Sm3, ,t
Thunderball,279841,2004,6,27,35009.35824,Sm3, ,t,,Sm3,,Sm3, ,t,15926.68024,L,45615.09544,Sm3, ,t
Thunderball,279841,2004,6,28,23652.56882,Sm3, ,t,,Sm3,,Sm3, ,t,22155.53806,L,42174.04513,Sm3, ,t
Thunderball,279841,2004,6,29,32377.64851,Sm3, ,t,,Sm3,,Sm3, ,t,22058.46866,L,60689.65745,Sm3, ,t
Thunderball,279841,2004,6,30,28028.35982,Sm3, ,t,,Sm3,,Sm3, ,t,13312.83077,L,68214.19924,Sm3, ,t
Thunderball,279841,2004,7,1,19278.85318,Sm3, ,t,,Sm3,,Sm3, ,t,50838.31421,L,75294.34242,Sm3, ,t
Thunderball,279841,2004,7,2,14509.21315,Sm3, ,t,,Sm3,,Sm3, ,t,46727.55761,L,50376.90285,Sm3, ,t
Thunderball,279841,2004,7,3,17230.53158,Sm3, ,t,,Sm3,,Sm3, ,t,46007.61797,L,79152.40683,Sm3, ,t
Thunderball,279841,2004,7,4,17645.07049,Sm3, ,t,,Sm3,,Sm3, ,t,42228.47093,L,74527.00904,Sm3, ,t
Thunderball,279841,2004,7,5,15815.07011,Sm3, ,t,,Sm3,,Sm3, ,t,48794.91622,L,69654.51283,Sm3, ,t
Thunderball,279841,2004,7,6,13618.44233,Sm3, ,t,,Sm3,,Sm3, ,t,29379.3201,L,54661.32269,Sm3, ,t
